,associatedCards,associatedCardRefs,assets,region,regionRef,attack,cost,health,description,descriptionRaw,levelupDescription,levelupDescriptionRaw,flavorText,artistName,name,cardCode,keywords,keywordRefs,spellSpeed,spellSpeedRef,rarity,rarityRef,subtype,subtypes,supertype,type,collectible,set
340,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01FR036T1.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01FR036T1-full.png'}]",Freljord,Freljord,0,0,0,Deal 1 to an enemy.,Deal 1 to an enemy.,,,Gotcha.,Max Grecke,Bullseye,01FR036T1,['Skill'],['Skill'],,,None,None,,[],,Ability,False,Set1
341,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01FR053.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01FR053-full.png'}]",Freljord,Freljord,3,3,3,,,,,"""Ol' Longhorn here lost an eye defending the Poro King himself from an ornery wildclaw! After all, it's not the size of the hammer but the size of the heart that matters."" - Poro Herder
",SIXMOREVODKA,Mighty Poro,01FR053,['Overwhelm'],['Overwhelm'],,,COMMON,Common,PORO,['PORO'],,Unit,True,Set1
342,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01IO052T1.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01IO052T1-full.png'}]",Ionia,Ionia,1,2,2,,,,,A bandit on the road means more in the brush.,SIXMOREVODKA,Navori Brigand,01IO052T1,[],[],,,None,None,,[],,Unit,False,Set1
343,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI039.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI039-full.png'}]",Shadow Isles,ShadowIsles,3,2,2,,,,,"Some malevolent spirits take inspiration from local fauna, twisting the familiar into the nightmarish.",SIXMOREVODKA,Arachnoid Horror,01SI039,['Fearsome'],['Fearsome'],,,COMMON,Common,SPIDER,['SPIDER'],,Unit,True,Set1
344,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01PZ039.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01PZ039-full.png'}]",Piltover & Zaun,PiltoverZaun,0,3,0,"To play, discard 1.
Deal 3 to anything.","To play, discard 1.
Deal 3 to anything.",,,"""FIRE IN THE CABOODLE!"" - Jinx",Original Force,Get Excited!,01PZ039,['Fast'],['Fast'],Fast,Fast,RARE,Rare,,[],,Spell,True,Set1
345,[],['01DE022'],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01DE038.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01DE038-full.png'}]",Demacia,Demacia,4,3,2,"The first time an allied <link=card.luc1><style=AssociatedCard>Lucian</style></link> dies, grant me +1|+1 and <link=keyword.Double Strike><sprite name=DoubleStrike><style=Keyword>Double Attack</style></link>.","The first time an allied Lucian dies, grant me +1|+1 and Double Attack.",,,"""Our Sentinels are the first line of defense between the tide of restless undead and the realms of man. We hit first, hit hard, and NEVER back down when the lives of our companions are on the line.""",SIXMOREVODKA,"Senna, Sentinel of Light",01DE038,['Quick Attack'],['QuickStrike'],,,RARE,Rare,,[],,Unit,True,Set1
346,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01FR010.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01FR010-full.png'}]",Freljord,Freljord,0,4,0,Grant 2 allies +0|+3.,Grant 2 allies +0|+3.,,,"""I will be a torch in your heart, a shield at your side. Let me find strength to protect us and our kin, and may our lives flow together as the blood that seals this oath."" - Tryndamere",SIXMOREVODKA,Bloodsworn Pledge,01FR010,['Burst'],['Burst'],Burst,Burst,RARE,Rare,,[],,Spell,True,Set1
347,[],['01IO052T1'],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01IO052.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01IO052-full.png'}]",Ionia,Ionia,1,2,2,"When I'm summoned, summon a <link=card.summon><style=AssociatedCard>Navori Brigand</style></link> with my stats.","When I'm summoned, summon a Navori Brigand with my stats.",,,"“I was a traveling musician, known in every village 'ere to the Placidium--until the Noxians came. Now I'm scraping by on stolen coin. Mother was right, should've been a healer... ”",SIXMOREVODKA,Navori Highwayman,01IO052,[],[],,,COMMON,Common,,[],,Unit,True,Set1
348,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01IO030.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01IO030-full.png'}]",Ionia,Ionia,6,7,5,,,,,"""The sky itself heaved as coils of clouds and powerful winds flattened our brigade. We tried to follow it, but who can chase the wind?"" - Legion General",SIXMOREVODKA,The Empyrean,01IO030,['Elusive'],['Elusive'],,,EPIC,Epic,DRAGON,[],,Unit,True,Set1
349,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01DE041.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01DE041-full.png'}]",Demacia,Demacia,0,6,0,Give 2 allies +3|+3 this round.,Give 2 allies +3|+3 this round.,,,"""Cover me, I'm going in!""
""Funny, I was about to say the same to you.""
- Lorn and Dax of the Eastern Battalion",Kudos Productions,Back to Back,01DE041,['Burst'],['Burst'],Burst,Burst,RARE,Rare,,[],,Spell,True,Set1
350,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX002.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX002-full.png'}]",Noxus,Noxus,0,5,0,Deal 4 to the enemy Nexus.,Deal 4 to the enemy Nexus.,,,"""Sometimes, it takes tactical genius to break a fortress. Sometimes, you just have to hit it harder."" - Darius",Max Grecke,Decimate,01NX002,['Slow'],['Slow'],Slow,Slow,RARE,Rare,,[],,Spell,True,Set1
351,[],"['01NX006T3', '01NX006T2', '01NX006T1']","[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX006.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX006-full.png'}]",Noxus,Noxus,5,5,5,"<link=keyword.AttackSkillMark><sprite name=AttackSkillMark><style=Keyword>Attack</style></link>: For each attacking ally other than <link=card.level1><style=AssociatedCard>Vladimir</style></link>, deal 1 to it and 1 to the enemy Nexus.","Attack: For each attacking ally other than Vladimir, deal 1 to it and 1 to the enemy Nexus.",You've had 6+ allies survive damage<style=Variable></style>.,You've had 6+ allies survive damage.,"Vicious. Cold. Cruel. Intriguing. Perceptive. Charming.
Irresistible...",SIXMOREVODKA,Vladimir,01NX006,[],[],,,Champion,Champion,,[],Champion,Unit,True,Set1
352,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01PZ016.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01PZ016-full.png'}]",Piltover & Zaun,PiltoverZaun,0,4,0,"Create in hand a 6+ cost spell from your regions.
Refill your spell mana.","Create in hand a 6+ cost spell from your regions.
Refill your spell mana.",,,It only takes one epiphany to launch a legacy.,Kudos Productions,Flash of Brilliance,01PZ016,['Burst'],['Burst'],Burst,Burst,COMMON,Common,,[],,Spell,True,Set1
353,[],"['01PZ036', '01PZ036T1']","[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01PZ036T2.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01PZ036T2-full.png'}]",Piltover & Zaun,PiltoverZaun,0,2,0,"Deal 2 to anything.
Shuffle an <link=card.level1><style=AssociatedCard>Ezreal</style></link> into your deck.","Deal 2 to anything.
Shuffle an Ezreal into your deck.",,,"""I. Never. Miss. But I have been known to fire a warning shot or two..."" - Ezreal",Max Grecke,Ezreal's Mystic Shot,01PZ036T2,['Fast'],['Fast'],Fast,Fast,None,None,,[],Champion,Spell,False,Set1
354,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01DE035.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01DE035-full.png'}]",Demacia,Demacia,0,6,0,Give all allies +3|+3 this round.,Give all allies +3|+3 this round.,,,"“It is our homes, our families, our comrades in arms. It is our pride, our honor, our strength. And so, today, as we fight for its defense and its very existence, let us shout its name: DEMACIA!""",Original Force,For Demacia!,01DE035,['Slow'],['Slow'],Slow,Slow,RARE,Rare,,[],,Spell,True,Set1
355,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX008.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX008-full.png'}]",Noxus,Noxus,4,4,3,<link=vocab.Allegiance><style=Vocab>Allegiance</style></link>: Grant me +1|+1 and <link=keyword.Overwhelm><sprite name=Overwhelm><style=Keyword>Overwhelm</style></link>.,Allegiance: Grant me +1|+1 and Overwhelm.,,,"This particular unit does use horses, just not for riding. The beasts find them delicious.",SIXMOREVODKA,Basilisk Rider,01NX008,[],[],,,RARE,Rare,,[],,Unit,True,Set1
356,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01IO019.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01IO019-full.png'}]",Ionia,Ionia,1,1,2,"When an ally gets <link=keyword.Barrier><sprite name=Barrier><style=Keyword>Barrier</style></link>, grant me +2|+0.","When an ally gets Barrier, grant me +2|+0.",,,"""The glade protects its own. And you--you are not from here...""",SIXMOREVODKA,Greenglade Caretaker,01IO019,[],[],,,COMMON,Common,,[],,Unit,True,Set1
357,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01DE018.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01DE018-full.png'}]",Demacia,Demacia,0,1,0,Give an ally +1|+1 this round.,Give an ally +1|+1 this round.,,,"""Undead fight like they've got no tomorrow. We'll make sure they won’t get one."" - Lucian

",Kudos Productions,Radiant Strike,01DE018,['Burst'],['Burst'],Burst,Burst,COMMON,Common,,[],,Spell,True,Set1
358,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI020.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI020-full.png'}]",Shadow Isles,ShadowIsles,4,7,4,"When I'm summoned, revive the <link=vocab.Strongest><style=Vocab>Strongest</style></link> dead allied champion.","When I'm summoned, revive the Strongest dead allied champion.",,,"What use does a dying candle have, other than to light its successor?",SIXMOREVODKA,The Rekindler,01SI020,[],[],,,RARE,Rare,,[],,Unit,True,Set1
359,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01FR001.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01FR001-full.png'}]",Freljord,Freljord,0,3,0,<link=keyword.Frostbite><sprite name=Frostbite><style=Keyword>Frostbite</style></link> an enemy.,Frostbite an enemy.,,,"The cold strikes without warning, rendering even the strongest warrior helpless.",SIXMOREVODKA,Flash Freeze,01FR001,['Burst'],['Burst'],Burst,Burst,RARE,Rare,,[],,Spell,True,Set1
360,[],"['01PZ022', '01PZ010']","[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01PZ058.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01PZ058-full.png'}]",Piltover & Zaun,PiltoverZaun,4,4,3,"When I'm summoned, create 2 <link=card.create><style=AssociatedCard>Mushroom Clouds</style></link> in hand.","When I'm summoned, create 2 Mushroom Clouds in hand.",,,"""Seen a big 'un, mmhmm! She's heavy as a horse and crafty as a krug. Gotta keep yer eye on her, I tells ya. That ol’ tomato’s the queen of the clump for a reason!"" - Puffcap Peddler",SIXMOREVODKA,Chump Whump,01PZ058,[],[],,,RARE,Rare,,[],,Unit,True,Set1
361,[],"['01SI042T1', '01SI042T2', '01SI024']","[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI042.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI042-full.png'}]",Shadow Isles,ShadowIsles,5,6,5,<link=vocab.Attack><style=Vocab>Attack</style></link>: Summon 2 attacking <link=card.summon><style=AssociatedCard>Spectral Riders</style></link>.,Attack: Summon 2 attacking Spectral Riders.,You've attacked with 7+ <link=keyword.Ephemeral><sprite name=Ephemeral><style=Keyword>Ephemeral</style></link> allies<style=Variable></style>.,You've attacked with 7+ Ephemeral allies.,That's not thunder. The Shadow of War is on the horizon.,SIXMOREVODKA,Hecarim,01SI042,['Overwhelm'],['Overwhelm'],,,Champion,Champion,,[],Champion,Unit,True,Set1
362,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01DE009.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01DE009-full.png'}]",Demacia,Demacia,3,2,2,<link=vocab.Play><style=Vocab>Play</style></link>: Give an ally <link=keyword.Barrier><sprite name=Barrier><style=Keyword>Barrier</style></link> this round.,Play: Give an ally Barrier this round.,,,"""We are a prosperous nation because each warrior's fate is a coin we will never be content to spend."" - King Jarvan III",SIXMOREVODKA,Brightsteel Protector,01DE009,[],[],,,COMMON,Common,,[],,Unit,True,Set1
363,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI029.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI029-full.png'}]",Shadow Isles,ShadowIsles,0,5,0,Deal 1 to all enemies. Heal your Nexus 3.,Deal 1 to all enemies. Heal your Nexus 3.,,,That which kills us makes them stronger.,Kudos Productions,Withering Wail,01SI029,['Fast'],['Fast'],Fast,Fast,COMMON,Common,,[],,Spell,True,Set1
364,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01PZ009.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01PZ009-full.png'}]",Piltover & Zaun,PiltoverZaun,2,3,3,,,,,"""Personal flying machines? A pipe dream! I just had my apprentice throw the latest prototype out, in fact. Now, where is he?"" - Piltovan Engineer",SIXMOREVODKA,Amateur Aeronaut,01PZ009,['Elusive'],['Elusive'],,,COMMON,Common,,[],,Unit,True,Set1
365,[],"['01IO032T1', '01IO032']","[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01IO032T2.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01IO032T2-full.png'}]",Ionia,Ionia,0,6,0,"Swap 2 allies. Give them <link=keyword.Barrier><sprite name=Barrier><style=Keyword>Barrier</style></link> this round.
Shuffle a <link=card.level1><style=AssociatedCard>Shen</style></link> into your deck.","Swap 2 allies. Give them Barrier this round.
Shuffle a Shen into your deck.",,,"""With balanced steps, I go."" - Shen
",SIXMOREVODKA,Shen's Stand United,01IO032T2,['Burst'],['Burst'],Burst,Burst,None,None,,[],Champion,Spell,False,Set1
366,[],['01SI035T1'],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI035.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI035-full.png'}]",Shadow Isles,ShadowIsles,7,8,5,<link=keyword.PlaySkillMark><sprite name=PlaySkillMark><style=Keyword>Play</style></link>: Kill the 2 <link=keyword.Weakest><style=Keyword>Weakest</style></link> enemies if an ally died this round.,Play: Kill the 2 Weakest enemies if an ally died this round.,,,"""We were told... they called it a legend's journey. We were going to... for Demacia's future. We sailed with such hope. But all... all those lives... for what?"" - Arie Wrence, Demacian Soldier",SIXMOREVODKA,Rhasa the Sunderer,01SI035,['Fearsome'],['Fearsome'],,,EPIC,Epic,,[],,Unit,True,Set1
367,[],"['01FR024T4', '01FR024T3', '01FR024T2', '01FR024T1']","[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01FR024.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01FR024-full.png'}]",Freljord,Freljord,2,6,4,"<link=keyword.AttackSkillMark><sprite name=AttackSkillMark><style=Keyword>Attack</style></link>: Deal 1 to all enemies and the enemy Nexus.
<link=keyword.Last Breath><sprite name=LastBreath><style=Keyword>Last Breath</style></link>: Revive me transformed into <link=card.transform><style=AssociatedCard>Eggnivia</style></link>.","Attack: Deal 1 to all enemies and the enemy Nexus.
Last Breath: Revive me transformed into Eggnivia.",You're <link=keyword.Enlightened><style=Keyword>Enlightened</style></link>.,You're Enlightened.,"""I was born from this hard land, and it is mine to safeguard. Time, war, even death itself will not stop my vigil.""",SIXMOREVODKA,Anivia,01FR024,['Last Breath'],['LastBreath'],,,Champion,Champion,,[],Champion,Unit,True,Set1
368,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX034.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX034-full.png'}]",Noxus,Noxus,1,1,1,,,,,"""Noxus has no room for... for weakn--Will someone get this DAMNED THING OFF ME?!"" - Darius",SIXMOREVODKA,Affectionate Poro,01NX034,['Challenger'],['Challenger'],,,COMMON,Common,PORO,['PORO'],,Unit,True,Set1
369,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01PZ042.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01PZ042-full.png'}]",Piltover & Zaun,PiltoverZaun,1,2,3,<link=vocab.Support><style=Vocab>Support</style></link>: Give my supported ally <link=keyword.Elusive><sprite name=Elusive><style=Keyword>Elusive</style></link> this round.,Support: Give my supported ally Elusive this round.,,,"For many Piltovans, the great unknown is explored through science and invention, safe within their City of Progress. But a handful embark for the horizon to discover a much greater unknown: the world.",SIXMOREVODKA,Intrepid Mariner,01PZ042,[],[],,,RARE,Rare,,[],,Unit,True,Set1
370,[],"['01DE042T2', '01DE042T1', '01DE042T3']","[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01DE042.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01DE042-full.png'}]",Demacia,Demacia,4,6,5,,,"I've seen you cast 6+ mana of spells<style=Variable></style>. When I level up, create a <link=card.warcry><style=AssociatedCard>Final Spark</style></link> in hand.","I've seen you cast 6+ mana of spells. When I level up, create a Final Spark in hand.","""I've always known there's something different about me... a light from within. I'm not sure what it is, but I have to find out!"" ",SIXMOREVODKA,Lux,01DE042,['Barrier'],['Barrier'],,,Champion,Champion,,[],Champion,Unit,True,Set1
371,[],"['01DE045', '01DE045T1']","[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01DE045T2.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01DE045T2-full.png'}]",Demacia,Demacia,0,4,0,"Give an ally +3|+0 and <link=keyword.Barrier><sprite name=Barrier><style=Keyword>Barrier</style></link> this round.
Shuffle a <link=card.level1><style=AssociatedCard>Fiora</style></link> into your deck.","Give an ally +3|+0 and Barrier this round.
Shuffle a Fiora into your deck.",,,"""How appropriate--you fight like a poro!"" - Fiora",Kudos Productions,Fiora's Riposte,01DE045T2,['Burst'],['Burst'],Burst,Burst,None,None,,[],Champion,Spell,False,Set1
372,[],['01NX020'],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX035.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX035-full.png'}]",Noxus,Noxus,2,1,1,"When I'm summoned, move <link=card.dravenRef><style=AssociatedCard>Draven</style></link> to the top of your deck if you don't have him in hand or in play.","When I'm summoned, move Draven to the top of your deck if you don't have him in hand or in play.",,,"""You want an autograph? Get... Get in line, pal!""",SIXMOREVODKA,Draven's Biggest Fan,01NX035,[],[],,,COMMON,Common,,[],,Unit,True,Set1
373,[],"['01FR024T3', '01FR024']","[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01FR024T5.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01FR024T5-full.png'}]",Freljord,Freljord,0,0,0,Deal 2 to all enemies and the enemy Nexus.,Deal 2 to all enemies and the enemy Nexus.,,,The storm that comes before the calm.,SIXMOREVODKA,Glacial Storm,01FR024T5,['Skill'],['Skill'],,,COMMON,Common,,[],,Ability,False,Set1
374,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX026.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX026-full.png'}]",Noxus,Noxus,5,3,4,,,,,"""Recklessness is a fault. Tempered by the Legion, it becomes a tool."" - Jericho Swain",SIXMOREVODKA,Reckless Trifarian,01NX026,"[""Can't Block""]",['CantBlock'],,,COMMON,Common,,[],,Unit,True,Set1
375,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI004.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI004-full.png'}]",Shadow Isles,ShadowIsles,5,3,5,,,,,"Some fleeing the Ruination tried diving beneath the waves, believing the corruption wouldn't seep into the depths. They were wrong.",SIXMOREVODKA,Darkwater Scourge,01SI004,"['Ephemeral', 'Lifesteal']","['Ephemeral', 'Lifesteal']",,,COMMON,Common,,[],,Unit,True,Set1
376,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01IO046.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01IO046-full.png'}]",Ionia,Ionia,0,2,0,<link=keyword.Stun><sprite name=Stunned><style=Keyword>Stun</style></link> an attacking enemy.,Stun an attacking enemy.,,,"""Hasegi!""- Yasuo",Max Grecke,Steel Tempest,01IO046,['Fast'],['Fast'],Fast,Fast,RARE,Rare,,[],,Spell,True,Set1
377,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01DE039.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01DE039-full.png'}]",Demacia,Demacia,2,1,2,,,,,"""Each night before bed, my mother would tell me stories of Demacia's greatest heroes as she sharpened her sword. My dreams were full of adventures, and today I'll begin a story all my own.""",SIXMOREVODKA,Cithria of Cloudfield,01DE039,[],[],,,COMMON,Common,ELITE,['ELITE'],,Unit,True,Set1
378,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01PZ056T6.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01PZ056T6-full.png'}]",Piltover & Zaun,PiltoverZaun,6,6,1,,,,,"""I seem to have misplaced my latest work. And my mezzanine. I'm concerned about my bot, but the shrieking from the ceramics research laboratory gives me hope!""
- Heimerdinger's Lab Notes, Vol. 6",SIXMOREVODKA,Mk6: Floor-B-Gone,01PZ056T6,['Elusive'],['Elusive'],,,None,None,TECH,['TECH'],,Unit,False,Set1
379,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01DE056.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01DE056-full.png'}]",Demacia,Demacia,2,4,2,<link=vocab.Attack><style=Vocab>Attack</style></link>: Grant me +2|+2.,Attack: Grant me +2|+2.,,,"The battle cry sounds, and my feet are already turning over the soil. I need nothing but my lady's order to know my destiny and enact her will.",SIXMOREVODKA,Vanguard Firstblade,01DE056,[],[],,,COMMON,Common,ELITE,['ELITE'],,Unit,True,Set1
380,[],"['01NX006T1', '01NX006']","[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX006T3.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX006T3-full.png'}]",Noxus,Noxus,0,2,0,"Deal 1 to an ally and give another ally +2|+2 this round.
Shuffle a <link=card.level1><style=AssociatedCard>Vladimir</style></link> into your deck.","Deal 1 to an ally and give another ally +2|+2 this round.
Shuffle a Vladimir into your deck.",,,"""It's give and take, my dear. You give, and I take."" - Vladimir",SIXMOREVODKA,Vladimir's Transfusion,01NX006T3,['Burst'],['Burst'],Burst,Burst,None,None,,[],Champion,Spell,False,Set1
381,[],['01FR043'],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01FR043T1.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01FR043T1-full.png'}]",Freljord,Freljord,4,6,4,<link=keyword.Last Breath><sprite name=LastBreath><style=Keyword>Last Breath</style></link>: Summon a <link=card.summon><style=AssociatedCard>Heart of the Fluft</style></link>.,Last Breath: Summon a Heart of the Fluft.,,,"""... At first she didn't know what the little ones could do. But then another appeared, and another, 'til the hall was full of them! And every poro gathered--"" 
""Bedtime! If you two aren't asleep in five minutes...!""",SIXMOREVODKA,Fluft of Poros,01FR043T1,['Last Breath'],['LastBreath'],,,None,None,PORO,['PORO'],,Unit,False,Set1
382,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01DE029.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01DE029-full.png'}]",Demacia,Demacia,2,1,1,"When you summon another ally, grant me <link=keyword.Challenger><sprite name=Challenger><style=Keyword>Challenger</style></link>.","When you summon another ally, grant me Challenger.",,,These relatives of the silverwing raptors have the predatory instincts of their cousins alongside a dogged unfamiliarity with their own comparatively diminutive size.,SIXMOREVODKA,Fleetfeather Tracker,01DE029,[],[],,,COMMON,Common,,[],,Unit,True,Set1
383,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01IO037.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01IO037-full.png'}]",Ionia,Ionia,0,4,0,Give an ally <link=keyword.Barrier><sprite name=Barrier><style=Keyword>Barrier</style></link> and <link=keyword.Lifesteal><sprite name=Lifesteal><style=Keyword>Lifesteal</style></link> this round.,Give an ally Barrier and Lifesteal this round.,,,"""This blade was once my father's. May it bring you the strength that I once lacked."" - Shen",Kudos Productions,Spirit's Refuge,01IO037,['Burst'],['Burst'],Burst,Burst,COMMON,Common,,[],,Spell,True,Set1
